vorname;anzahl;geschlecht;position
Dana;1;w;1
Dania;1;w;1
Daniela;1;w;1
Danya;1;w;1
Darina;1;w;1
Davina;1;w;1
Daya;1;w;1
Delia;1;w;1
Delin;1;w;1
Della;1;w;1
Deniz;1;w;1
Derin;1;w;1
Desirèe;1;w;1
Deva;1;w;1
Diala;1;w;1
Dila;1;w;1
Dilva;1;w;1
Dima;1;w;1
Doa;1;w;1
Dora;1;w;1
Dorijana;1;w;1
Duana;1;w;1
Duha;1;w;1
Duva;1;w;1
Edelia;1;w;1
Efnan;1;w;1
Eivor;1;w;1
Eleanor;1;w;1
Eleen;1;w;1
Elen;1;w;1
Eleonor;1;w;1
Eleonora;1;w;1
Elia;1;w;1
Elienia;1;w;1
Elisabet;1;w;1
Elissa;1;w;1
Eliza;1;w;1
Elleen;1;w;1
Elli;1;w;1
Ellina;1;w;1
Elly;1;w;1
Elodie;1;w;1
Elora;1;w;1
Elsie;1;w;1
Elvi;1;w;1
Emanuela;1;w;1
Emely;1;w;1
Emilly;1;w;1
Emily-Alani;1;w;1
Emma-Marie;1;w;1
Emmelie;1;w;1
Ena;1;w;1
Enida;1;w;1
Enola;1;w;1
Erea;1;w;1
Erica-Patricia;1;w;1
Erjona;1;w;1
Ervanur;1;w;1
Eshal;1;w;1
Esohe;1;w;1
Esther;1;w;1
Eveleen;1;w;1
Evelin-Stefania;1;w;1
Evelina;1;w;1
Evi;1;w;1
Evin;1;w;1
Fadima;1;w;1
Fariha;1;w;1
Fatim;1;w;1
Fay;1;w;1
Fe;1;w;1
Fee;1;w;1
Felicitas;1;w;1
Feline;1;w;1
Fenja;1;w;1
Feva;1;w;1
Feyza;1;w;1
Fidan;1;w;1
Filina;1;w;1
Filippa;1;w;1
Fina;1;w;1
Firdaus;1;w;1
Fleur;1;w;1
Florentina;1;w;1
Florie;1;w;1
Florina-Siyana;1;w;1
Francesca;1;w;1
Franka;1;w;1
Franklina;1;w;1
Freda;1;w;1
Freia;1;w;1
Freya-Raffaela;1;w;1
Fynja;1;w;1
Gabi;1;w;1
Gabriela;1;w;1
Gabriella;1;w;1
Gaia;1;w;1
Galena;1;w;1
Galilea;1;w;1
Ghita;1;w;1
Giada;1;w;1
Gloria;1;w;1
Gufran;1;w;1
Gulalai;1;w;1
Gurdaya;1;w;1
Gwenn;1;w;1
Gülce;1;w;1
Gülferi;1;w;1
Gülneva;1;w;1
Günes;1;w;1
Haadia;1;w;1
Habiba;1;w;1
Hali;1;w;1
Haniel;1;w;1
Hanne;1;w;1
Hatice;1;w;1
Hedda;1;w;1
Hedi;1;w;1
Heidi;1;w;1
Helena-Christin;1;w;1
Helene;1;w;1
Helin;1;w;1
Hena;1;w;1
Hera;1;w;1
Hermine;1;w;1
Heva;1;w;1
Hevin;1;w;1
Hilda;1;w;1
Hope;1;w;1
Hotaru;1;w;1
Houlaymatou;1;w;1
Humay;1;w;1
Humejra;1;w;1
Iara;1;w;1
Ibna;1;w;1
Ibtihal;1;w;1
Ihsaan;1;w;1
Ilara;1;w;1
Ilaya;1;w;1
Ileja;1;w;1
Ileyna;1;w;1
Illen;1;w;1
Ilva;1;w;1
Ilyana;1;w;1
Ina;1;w;1
Inaayah;1;w;1
Inas;1;w;1
India-Rose;1;w;1
Inga;1;w;1
Insa;1;w;1
Inès;1;w;1
Iqra;1;w;1
Irha;1;w;1
Ivana;1;w;1
Ivie;1;w;1
Iya;1;w;1
Izel;1;w;1
Jael;1;w;1
Jamila;1;w;1
Janina;1;w;1
Jarla;1;w;1
Jasmine;1;w;1
Jennah;1;w;1
Jenny;1;w;1
Jessica;1;w;1
Jeta;1;w;1
Jill;1;w;1
Joana;1;w;1
Jolanda;1;w;1
Jolene;1;w;1
Jonacel;1;w;1
Jonna;1;w;1
Jorin;1;w;1
Jouayria;1;w;1
Joudia;1;w;1
Joy;1;w;1
Judy;1;w;1
Juli;1;w;1
Julie;1;w;1
Junia;1;w;1
Jusra;1;w;1
Júlia;1;w;1
Kadrieh;1;w;1
Kamdilichukwu;1;w;1
Kamila;1;w;1
Kamina;1;w;1
Kaoutar;1;w;1
Kara;1;w;1
Karlie;1;w;1
Karoline;1;w;1
Kasandra;1;w;1
Kassandra;1;w;1
Katelyn;1;w;1
Kathlyn;1;w;1
Kathryn;1;w;1
Katya;1;w;1
Kawthar;1;w;1
Kayla;1;w;1
Kelani;1;w;1
Kelianna;1;w;1
Khadigah;1;w;1
Khaula;1;w;1
Kijana;1;w;1
Kimberly;1;w;1
Kimia;1;w;1
Kinaya;1;w;1
Kisha;1;w;1
Klelia;1;w;1
Kleo;1;w;1
Koa;1;w;1
Käthe;1;w;1
Laeticia;1;w;1
Lai;1;w;1
Lailani;1;w;1
Lamis;1;w;1
Lamya;1;w;1
Lana;1;w;1
Laneya;1;w;1
Larin;1;w;1
Larissa;1;w;1
Larsa;1;w;1
Lauri;1;w;1
Laya;1;w;1
Layaan;1;w;1
Layel;1;w;1
Lea-Sophia;1;w;1
Leana;1;w;1
Leela;1;w;1
Leelani;1;w;1
Leen;1;w;1
Leia;1;w;1
Lejla;1;w;1
Lena-Marie;1;w;1
Lenea;1;w;1
Lenja;1;w;1
Lenna;1;w;1
Lenya;1;w;1
Leona;1;w;1
Leoni;1;w;1
Leonita;1;w;1
Leticia;1;w;1
Letizia;1;w;1
Letty;1;w;1
Levina;1;w;1
Leyli;1;w;1
Leyna;1;w;1
Leynah;1;w;1
Lia-Mila;1;w;1
Lia-Sophie;1;w;1
Liana-Eugenia;1;w;1
Liann;1;w;1
Lidya;1;w;1
Lieke;1;w;1
Lieselotte;1;w;1
Lijana;1;w;1
Lilan;1;w;1
Lilani;1;w;1
Lile;1;w;1
Lili;1;w;1
Lilit;1;w;1
Lilja;1;w;1
Lilo;1;w;1
Lilya;1;w;1
Lin;1;w;1
Lina-Josephine;1;w;1
Lina-Sophie;1;w;1
Linh;1;w;1
Linnea;1;w;1
Lise;1;w;1
Liss;1;w;1
Liyanna;1;w;1
Loana;1;w;1
Lok;1;w;1
Lola;1;w;1
Lore;1;w;1
Loreley;1;w;1
Lorinda;1;w;1
Lou;1;w;1
Louella;1;w;1
Lua;1;w;1
Lucie;1;w;1
Luena;1;w;1
Luisa-Marie;1;w;1
Lujain;1;w;1
Lulú;1;w;1
Lumen;1;w;1
Lumi;1;w;1
Lusia;1;w;1
Lyanna-Mila;1;w;1
Lyn;1;w;1
Lyra;1;w;1
Madeleine;1;w;1
Madleen;1;w;1
Madlen;1;w;1
Madlene;1;w;1
Maelle;1;w;1
Maemi;1;w;1
Maeva;1;w;1
Maeve;1;w;1
Mahela;1;w;1
Mahssa;1;w;1
Mahtab;1;w;1
Maiia;1;w;1
Maija;1;w;1
Maike;1;w;1
Maili;1;w;1
Maira;1;w;1
Mali;1;w;1
Malia-Elea;1;w;1
Malija;1;w;1
Malika;1;w;1
Maline;1;w;1
Maliya;1;w;1
Malya;1;w;1
Malú;1;w;1
Manesa;1;w;1
Manessa;1;w;1
Manissa;1;w;1
Mannat;1;w;1
Manrit;1;w;1
Margarethe;1;w;1
Margarida;1;w;1
Mari;1;w;1
Mariafrancesca;1;w;1
Marie-Evanne;1;w;1
Mariele;1;w;1
Marielena;1;w;1
Marietta;1;w;1
Marilia;1;w;1
Marina;1;w;1
Marise;1;w;1
Marlis;1;w;1
Maroua;1;w;1
Marthe;1;w;1
Maru;1;w;1
Masa;1;w;1
Matea;1;w;1
Mathayel;1;w;1
Mattea;1;w;1
Mavie;1;w;1
Maxine;1;w;1
Mayim;1;w;1
Maylin;1;w;1
Maysam;1;w;1
Medine;1;w;1
Melania;1;w;1
Melen;1;w;1
Meliha;1;w;1
Melika;1;w;1
Melike;1;w;1
Melina-Sophie;1;w;1
Meline;1;w;1
Melisa;1;w;1
Meliya;1;w;1
Mella;1;w;1
Melodia;1;w;1
Menda;1;w;1
Mera;1;w;1
Meral;1;w;1
Merit;1;w;1
Merna;1;w;1
Mia-Sophie;1;w;1
Miana;1;w;1
Mika;1;w;1
Mikela;1;w;1
Mikhayla;1;w;1
Milana;1;w;1
Milay;1;w;1
Milia;1;w;1
Milica;1;w;1
Miliya;1;w;1
Mimi;1;w;1
Minel;1;w;1
Minka;1;w;1
Minu;1;w;1
Mio-Elaine;1;w;1
Miral;1;w;1
Miranda;1;w;1
Mirelle;1;w;1
Mirja;1;w;1
Misk;1;w;1
Miya;1;w;1
Mjalta;1;w;1
Monika;1;w;1
Mouna;1;w;1
Muslima;1;w;1
Mustaqim;1;w;1
Muzn;1;w;1
Myra;1;w;1
Nade;1;w;1
Naheda;1;w;1
Nahla;1;w;1
Naia;1;w;1
Najuma;1;w;1
Nalia;1;w;1
Nalina;1;w;1
Namika;1;w;1
Namila;1;w;1
Namira-Imani;1;w;1
Nara;1;w;1
Naween;1;w;1
Naya;1;w;1
Nayah;1;w;1
Nea;1;w;1
Nelin;1;w;1
Nelisa;1;w;1
Nellia;1;w;1
Nerea;1;w;1
Niara;1;w;1
Nikol;1;w;1
Nikola;1;w;1
Nina;1;w;1
Nissrin;1;w;1
Nitara;1;w;1
Niya;1;w;1
Noa;1;w;1
Noelle;1;w;1
Noemie;1;w;1
Nola;1;w;1
Noomi;1;w;1
Norah;1;w;1
Noraly;1;w;1
Nourien;1;w;1
Noémie;1;w;1
Nyla;1;w;1
Néah;1;w;1
Odella;1;w;1
Odilia;1;w;1
Olga;1;w;1
Omaya;1;w;1
Ottilie;1;w;1
Oyebosi;1;w;1
Pari;1;w;1
Penelope;1;w;1
Phelina;1;w;1
Poema;1;w;1
Psalm;1;w;1
Radhika;1;w;1
Raelyn;1;w;1
Raha;1;w;1
Rahel;1;w;1
Rahma;1;w;1
Raihan;1;w;1
Ramira;1;w;1
Rana;1;w;1
Ransi;1;w;1
Rasta;1;w;1
Raunak;1;w;1
Raya;1;w;1
Rayana;1;w;1
Raysa;1;w;1
Razal;1;w;1
Resah;1;w;1
Reyna;1;w;1
Ria;1;w;1
Rida;1;w;1
Riem;1;w;1
Rifka;1;w;1
Rina;1;w;1
Rintrika;1;w;1
Ritaj;1;w;1
Rital;1;w;1
Roa;1;w;1
Roaa;1;w;1
Roana;1;w;1
Robin;1;w;1
Rodayna;1;w;1
Romesa;1;w;1
Romi;1;w;1
Romie;1;w;1
Rona;1;w;1
Roni;1;w;1
Rooh;1;w;1
Roos-Claudia;1;w;1
Roqayya;1;w;1
Rosalia;1;w;1
Rosalina;1;w;1
Rose;1;w;1
Roshin;1;w;1
Roxana;1;w;1
Roza;1;w;1
Rozerin;1;w;1
Rubie;1;w;1
Rufina;1;w;1
Rukaya;1;w;1
Rumiyana;1;w;1
Ruschin;1;w;1
Ruth;1;w;1
Rümeysa;1;w;1
Sabah;1;w;1
Saja;1;w;1
Sakina;1;w;1
Salam;1;w;1
Salima;1;w;1
Salma;1;w;1
Sama;1;w;1
Samar;1;w;1
Samia;1;w;1
Samina;1;w;1
Sandra;1;w;1
Sanna;1;w;1
Sanyu;1;w;1
Saphira;1;w;1
Sarra;1;w;1
Sava;1;w;1
Savleen;1;w;1
Scarlet;1;w;1
Selena-Maria;1;w;1
Sena;1;w;1
Serapia;1;w;1
Sessilia;1;w;1
Setareh;1;w;1
Shanaya;1;w;1
Sharon;1;w;1
Shawna;1;w;1
Sheyla;1;w;1
Shirin;1;w;1
Shrinika;1;w;1
Shu;1;w;1
Siama;1;w;1
Sienna;1;w;1
Silan;1;w;1
Silda;1;w;1
Silia;1;w;1
Silla;1;w;1
Simone;1;w;1
Sineha;1;w;1
Skadi;1;w;1
Smilla;1;w;1
Sofie-Marie;1;w;1
Sofie;1;w;1
Solea;1;w;1
Solomia;1;w;1
Solveig;1;w;1
Soléa;1;w;1
Souhaila;1;w;1
Soumaya;1;w;1
Suchishree;1;w;1
Sue;1;w;1
Surah;1;w;1
Svenja;1;w;1
Sıla;1;w;1
Tahmina;1;w;1
Tahnee;1;w;1
Tala;1;w;1
Tali;1;w;1
Talia;1;w;1
Taline;1;w;1
Talvi;1;w;1
Tanem;1;w;1
Tanishaa;1;w;1
Tarsila;1;w;1
Tasnim;1;w;1
Teodora;1;w;1
Teona;1;w;1
Thalia;1;w;1
Theodora;1;w;1
Thessa;1;w;1
Thia;1;w;1
Théa;1;w;1
Tiaa;1;w;1
Tientcheu;1;w;1
Tita;1;w;1
Tori;1;w;1
Umaima;1;w;1
Umrah;1;w;1
Urvi;1;w;1
Valdete;1;w;1
Valerie;1;w;1
Valérie;1;w;1
Vana;1;w;1
Vanessa;1;w;1
Veda;1;w;1
Vedanshi;1;w;1
Vega;1;w;1
Victoria-Sophie;1;w;1
Viktorija;1;w;1
Violet;1;w;1
Vira;1;w;1
Vivien-Lily;1;w;1
Vivienne;1;w;1
Wajd;1;w;1
Wanda;1;w;1
Wateen;1;w;1
Wilma;1;w;1
Yaqeen;1;w;1
Yaren;1;w;1
Yasmina;1;w;1
Yasmine;1;w;1
Yasna;1;w;1
Yesenia;1;w;1
Yezra;1;w;1
Yi;1;w;1
Yiwen;1;w;1
Ylvi;1;w;1
Yostina;1;w;1
Yozora;1;w;1
Zahide;1;w;1
Zahra;1;w;1
Zaina;1;w;1
Zaineb;1;w;1
Zalah;1;w;1
Zara;1;w;1
Zena;1;w;1
Zendaya;1;w;1
Zeynab;1;w;1
Zeyneb;1;w;1
Ziya;1;w;1
Ziza;1;w;1
Zofia;1;w;1
Zosia;1;w;1
Zoya;1;w;1
Zoé;1;w;1
Zoë;1;w;1
Zuhaira;1;w;1
Zuzanna;1;w;1
Zümra;1;w;1
Élise;1;w;1
Élodie;1;w;1
Öykü;1;w;1
Abd;1;m;1
Abdin;1;m;1
Abdo;1;m;1
Abdourahimi;1;m;1
Abdul;1;m;1
Abdulallah;1;m;1
Abdulaziz;1;m;1
Abdulhadi;1;m;1
Abdulla;1;m;1
Abdurahman;1;m;1
Abedrahman;1;m;1
Abraham;1;m;1
Adel;1;m;1
Adheeran;1;m;1
Adnan;1;m;1
Adonay;1;m;1
Adrin;1;m;1
Agim;1;m;1
Ahmadbig;1;m;1
Ahmet;1;m;1
Aias;1;m;1
Ajani;1;m;1
Akay-Arslan;1;m;1
Aland;1;m;1
Albion;1;m;1
Alehandro;1;m;1
Aleksander;1;m;1
Aleksej;1;m;1
Alen;1;m;1
Aleo;1;m;1
Alessio-Milano;1;m;1
Alex;1;m;1
Alexej;1;m;1
Alfie;1;m;1
Alim;1;m;1
Alor;1;m;1
Alpay;1;m;1
Alphadio;1;m;1
Alvar;1;m;1
Aly;1;m;1
Amani;1;m;1
Amanullah;1;m;1
Amar;1;m;1
Amawissa;1;m;1
Amelio;1;m;1
Amine;1;m;1
Amino;1;m;1
Ammar;1;m;1
Amur;1;m;1
Anania;1;m;1
Andi;1;m;1
Ando;1;m;1
Andreas;1;m;1
Andrew;1;m;1
Andrija;1;m;1
Andrés;1;m;1
Anh;1;m;1
Anik;1;m;1
Anir;1;m;1
Anouk;1;m;1
Ansel;1;m;1
Ansumana;1;m;1
Antany;1;m;1
Anteo;1;m;1
Anthony;1;m;1
Antoni;1;m;1
Antonino;1;m;1
Antonio;1;m;1
Araf;1;m;1
Aran;1;m;1
Aras-Aslan;1;m;1
Arda;1;m;1
Ardian;1;m;1
Ares;1;m;1
Arif;1;m;1
Arik;1;m;1
Ario;1;m;1
Ariyan;1;m;1
Arjun;1;m;1
Armani;1;m;1
Arno;1;m;1
Arsenij;1;m;1
Arslan;1;m;1
Artan;1;m;1
Artin;1;m;1
Aryen;1;m;1
Asad;1;m;1
Asaf;1;m;1
Asen;1;m;1
Asher;1;m;1
Ashhad;1;m;1
Asil;1;m;1
Asim;1;m;1
Aslan;1;m;1
Ata;1;m;1
Atlas;1;m;1
Aurel;1;m;1
Aurelio;1;m;1
Avan;1;m;1
Avi;1;m;1
Ayat;1;m;1
Aybars;1;m;1
Aydin;1;m;1
Ayham;1;m;1
Ayhan;1;m;1
Aykut;1;m;1
Ayub;1;m;1
Ayyub;1;m;1
Azlan;1;m;1
Ba;1;m;1
Badr;1;m;1
Bakary;1;m;1
Baldur;1;m;1
Bandar;1;m;1
Barak;1;m;1
Barış;1;m;1
Basel;1;m;1
Behnam;1;m;1
Behniya;1;m;1
Bekirhan;1;m;1
Bendt;1;m;1
Benito;1;m;1
Bennet;1;m;1
Benni;1;m;1
Bernardo;1;m;1
Bertuğ;1;m;1
Beryar;1;m;1
Bijan;1;m;1
Bingwen;1;m;1
Binyas;1;m;1
Blin;1;m;1
Bo;1;m;1
Borys;1;m;1
Boubacar;1;m;1
Buay;1;m;1
Caden;1;m;1
Cajus;1;m;1
Cami;1;m;1
Camillo;1;m;1
Can;1;m;1
Carlson;1;m;1
Carus;1;m;1
Casper;1;m;1
Caspian;1;m;1
Cassian;1;m;1
Cenkay;1;m;1
Cesur;1;m;1
Chahin;1;m;1
Charalampos;1;m;1
Charly;1;m;1
Cheick;1;m;1
Chika;1;m;1
Christoph;1;m;1
Christopher;1;m;1
Cihan;1;m;1
Ciwan;1;m;1
Collin;1;m;1
Corbinian;1;m;1
Cornel;1;m;1
Cornelius;1;m;1
Daemon;1;m;1
Damasso;1;m;1
Damian-Dominic;1;m;1
Damiano;1;m;1
Damien;1;m;1
Damion;1;m;1
Dani;1;m;1
Daniel-Rares;1;m;1
Danish;1;m;1
Dante;1;m;1
Dara;1;m;1
Dardan;1;m;1
Dario;1;m;1
Dave-Joel;1;m;1
Dave;1;m;1
David-Ionuț;1;m;1
Davin;1;m;1
Dawud;1;m;1
Dayan;1;m;1
Delion;1;m;1
Dennis;1;m;1
Dewran;1;m;1
Dian;1;m;1
Diart;1;m;1
Dilshad;1;m;1
Dilvan;1;m;1
Dilyar;1;m;1
Dimitri;1;m;1
Dimitrios;1;m;1
Din;1;m;1
Dion;1;m;1
Djadi;1;m;1
Djamil;1;m;1
Djelli;1;m;1
Dolpha;1;m;1
Dragoslav;1;m;1
Dylan;1;m;1
Eddy;1;m;1
Eden;1;m;1
Edgar;1;m;1
Edin;1;m;1
Edmund;1;m;1
Edon;1;m;1
Efe;1;m;1
Egon;1;m;1
Eiad;1;m;1
Ejon;1;m;1
Ekenedirichukwu;1;m;1
Ekin;1;m;1
Ektoras;1;m;1
Elav;1;m;1
Eldor;1;m;1
Eleon;1;m;1
Eli;1;m;1
Eliam;1;m;1
Eliano;1;m;1
Elihu;1;m;1
Elija;1;m;1
Elion;1;m;1
Eliyah;1;m;1
Eliyas;1;m;1
Elliot;1;m;1
Elnatan;1;m;1
Elohim;1;m;1
Elya;1;m;1
Elyesa;1;m;1
Emad;1;m;1
Emiliano;1;m;1
Emmanuel;1;m;1
Emrick;1;m;1
Epandi;1;m;1
Eren;1;m;1
Erfan;1;m;1
Eric;1;m;1
Eris;1;m;1
Erlis;1;m;1
Ertugrul;1;m;1
Ezar;1;m;1
Faisal;1;m;1
Fasli;1;m;1
Fatih;1;m;1
Federico;1;m;1
Felian;1;m;1
Ferdi;1;m;1
Fernando;1;m;1
Filipe;1;m;1
Finnian;1;m;1
Flamur;1;m;1
Flavio;1;m;1
François;1;m;1
Fred;1;m;1
Frederic;1;m;1
Fredi;1;m;1
Fron;1;m;1
Galip;1;m;1
Gavriel;1;m;1
Gennaro;1;m;1
Georg;1;m;1
Georgios;1;m;1
Gereon;1;m;1
Ghassan;1;m;1
Gia;1;m;1
Gianluca;1;m;1
Gianni;1;m;1
Gideon;1;m;1
Giulio;1;m;1
Giuseppe;1;m;1
Griffin;1;m;1
Göktuğ;1;m;1
Habun;1;m;1
Hafid;1;m;1
Haitham;1;m;1
Hajo;1;m;1
Halvar;1;m;1
Hamade;1;m;1
Hamid;1;m;1
Hammadun;1;m;1
Hamno;1;m;1
Hamod;1;m;1
Hamza-Yiğit;1;m;1
Hanan;1;m;1
Hanno;1;m;1
Hans;1;m;1
Haris;1;m;1
Haroun;1;m;1
Haryad;1;m;1
Hashem;1;m;1
Hazir;1;m;1
Hazzaa;1;m;1
Heinrich;1;m;1
Hemin;1;m;1
Henor;1;m;1
Hevidar;1;m;1
Hoang;1;m;1
Horace;1;m;1
Hudhaifah;1;m;1
Hunter;1;m;1
Hussain;1;m;1
Hussein;1;m;1
Ibrahima;1;m;1
Idris-Saleem;1;m;1
Ilan;1;m;1
Ilija;1;m;1
Ilijas;1;m;1
Ilja;1;m;1
Illya;1;m;1
Illyas;1;m;1
Ilya;1;m;1
Ilyass;1;m;1
Imeran;1;m;1
Immanuel;1;m;1
Ioannis;1;m;1
Isaac;1;m;1
Ishaan;1;m;1
Ishak;1;m;1
Israfil;1;m;1
Ivor;1;m;1
Iyad;1;m;1
Iyas;1;m;1
Iyed;1;m;1
Jackson;1;m;1
Jacob;1;m;1
Jad;1;m;1
Jaden;1;m;1
Jakub;1;m;1
Jamie;1;m;1
Jan-Hendrik;1;m;1
Janari;1;m;1
Janek;1;m;1
Janik;1;m;1
Janis;1;m;1
Jannes;1;m;1
Jannick;1;m;1
Janno;1;m;1
Jano;1;m;1
Jarik;1;m;1
Jarno;1;m;1
Jaro;1;m;1
Jascha;1;m;1
Jasen;1;m;1
Jasin;1;m;1
Jasper;1;m;1
Jedar;1;m;1
Jeremia;1;m;1
Jeremy;1;m;1
Jerone;1;m;1
Jesper;1;m;1
Jesse;1;m;1
Jibrael;1;m;1
Jibril;1;m;1
Joaquinn;1;m;1
Joas;1;m;1
John;1;m;1
Johnny;1;m;1
Joko;1;m;1
Joni;1;m;1
Joos;1;m;1
Jora;1;m;1
Jordy;1;m;1
Jorik;1;m;1
Jorin;1;m;1
Joschua;1;m;1
Josua;1;m;1
Josue;1;m;1
José;1;m;1
Joud;1;m;1
Jovan;1;m;1
Julien;1;m;1
Juris;1;m;1
Kaamil;1;m;1
Kadir;1;m;1
Kahraman;1;m;1
Kambar;1;m;1
Karan;1;m;1
Kareem;1;m;1
Kasim;1;m;1
Kaya;1;m;1
Kaylem;1;m;1
Kayo;1;m;1
Kayra;1;m;1
Kazim;1;m;1
Keano;1;m;1
Kemal;1;m;1
Kenai;1;m;1
Kenan;1;m;1
Kerem;1;m;1
Kerim;1;m;1
Kevin;1;m;1
Keyan;1;m;1
Khalid;1;m;1
Kian-Amin;1;m;1
Kiano;1;m;1
Kimon;1;m;1
Kinan;1;m;1
King-David;1;m;1
Kiyansh;1;m;1
Knut;1;m;1
Koa;1;m;1
Kokulan;1;m;1
Konstantinos;1;m;1
Krenar;1;m;1
Krischna;1;m;1
Kurosh;1;m;1
Kuzey;1;m;1
Kuzma;1;m;1
Kwame;1;m;1
Kémo;1;m;1
Lanssane;1;m;1
Lars-Jannik;1;m;1
Latrell;1;m;1
Laurenz;1;m;1
Lauri;1;m;1
Laurin;1;m;1
Lauritz;1;m;1
Laveen;1;m;1
Lazar;1;m;1
Lazin;1;m;1
Leandro-Božidar;1;m;1
Leandros;1;m;1
Leart;1;m;1
Leif;1;m;1
Lemar;1;m;1
Lenjo;1;m;1
Lenni;1;m;1
Lenno;1;m;1
Lennox;1;m;1
Lenz;1;m;1
Leonid;1;m;1
Leonidas;1;m;1
Leonik;1;m;1
Lev;1;m;1
Levent;1;m;1
Lewin;1;m;1
Liem;1;m;1
Life;1;m;1
Lijan;1;m;1
Lilly;1;m;1
Lior;1;m;1
Lirian;1;m;1
Liron;1;m;1
Loan;1;m;1
Loay;1;m;1
Loki;1;m;1
Lokman;1;m;1
Lorent;1;m;1
Loris;1;m;1
Lou;1;m;1
Louan;1;m;1
Loui;1;m;1
Louie;1;m;1
Loup;1;m;1
Lowell;1;m;1
Lucca;1;m;1
Luciano;1;m;1
Lucien;1;m;1
Lucio;1;m;1
Ludwig-Theodor;1;m;1
Lujan;1;m;1
Lukas-Gabriel;1;m;1
Lumar;1;m;1
Lunas;1;m;1
Lunis;1;m;1
Lurans;1;m;1
Luv;1;m;1
Lyam;1;m;1
Lyon;1;m;1
Lyrian;1;m;1
Lysio;1;m;1
Lyubomir;1;m;1
Macit;1;m;1
Mads;1;m;1
Mahdi;1;m;1
Maher;1;m;1
Mahmoud;1;m;1
Maison-Zayn;1;m;1
Makary;1;m;1
Makbel;1;m;1
Maksim;1;m;1
Malhar;1;m;1
Malik-Efe;1;m;1
Malino;1;m;1
Malt;1;m;1
Maltin;1;m;1
Mamoun;1;m;1
Mansur;1;m;1
Manu;1;m;1
Marc;1;m;1
Marco;1;m;1
Marian;1;m;1
Mario-Gabriel;1;m;1
Marius;1;m;1
Marlene;1;m;1
Marley;1;m;1
Marlo;1;m;1
Marouan;1;m;1
Marti;1;m;1
Marvin;1;m;1
Mascud;1;m;1
Mason-Mailo;1;m;1
Massen;1;m;1
Matej;1;m;1
Matin;1;m;1
Matiss;1;m;1
Matthew-Eli;1;m;1
Mattia;1;m;1
Matvi;1;m;1
Maxime;1;m;1
May;1;m;1
Maël;1;m;1
Mehdi;1;m;1
Mehmet;1;m;1
Mehran;1;m;1
Melih;1;m;1
Melik;1;m;1
Merlin;1;m;1
Mert;1;m;1
Mervan;1;m;1
Mete;1;m;1
Metehan;1;m;1
Mher;1;m;1
Micha;1;m;1
Michel;1;m;1
Mick;1;m;1
Mikhail;1;m;1
Milad;1;m;1
Milan-Heinrich;1;m;1
Milano;1;m;1
Milas;1;m;1
Milio;1;m;1
Milosch;1;m;1
Minas;1;m;1
Minh;1;m;1
Mino;1;m;1
Miraj;1;m;1
Miran-Ali;1;m;1
Miraz;1;m;1
Mirza;1;m;1
Moeez;1;m;1
Mohamed-Baraket;1;m;1
Mohannad;1;m;1
Momo;1;m;1
Monte;1;m;1
Mostafa;1;m;1
Movses;1;m;1
Mucaad;1;m;1
Muhammed-Alparslan;1;m;1
Murad;1;m;1
Murat;1;m;1
Muscab;1;m;1
Mykhailo;1;m;1
Mîrzan;1;m;1
Nabil;1;m;1
Nadim;1;m;1
Nael-Eden;1;m;1
Nael-Yakub;1;m;1
Nam;1;m;1
Naser;1;m;1
Nasir;1;m;1
Nataniel;1;m;1
Natsu;1;m;1
Navid;1;m;1
Nawin;1;m;1
Nebras;1;m;1
Neelix-Claudio;1;m;1
Neil;1;m;1
Nelsen;1;m;1
Nery;1;m;1
Niam;1;m;1
Niel;1;m;1
Niilo;1;m;1
Nik;1;m;1
Nikhelan;1;m;1
Nikolaj;1;m;1
Niky;1;m;1
Nilo;1;m;1
Ninõ;1;m;1
Nischan;1;m;1
Noah-Elias;1;m;1
Nobumoto;1;m;1
Noel;1;m;1
Norbert;1;m;1
Norik;1;m;1
Nouri;1;m;1
Noé;1;m;1
Nugus;1;m;1
Nuh;1;m;1
Obade;1;m;1
Obay;1;m;1
Oday;1;m;1
Olek;1;m;1
Olivier;1;m;1
Onni;1;m;1
Onur;1;m;1
Orik;1;m;1
Oscar;1;m;1
Otis;1;m;1
Oumar;1;m;1
Oussaid;1;m;1
Ove;1;m;1
Ozan;1;m;1
Paal;1;m;1
Parsa;1;m;1
Patrell;1;m;1
Patrick;1;m;1
Paulo;1;m;1
Pekka;1;m;1
Petar;1;m;1
Philian;1;m;1
Philip;1;m;1
Phillip;1;m;1
Phoenix;1;m;1
Prince;1;m;1
Quentin;1;m;1
Raduan;1;m;1
Radwan;1;m;1
Rafeeq;1;m;1
Raffael;1;m;1
Raik;1;m;1
Rainier;1;m;1
Rajan;1;m;1
Rali;1;m;1
Ramon;1;m;1
Rashid;1;m;1
Raym-Gavriel;1;m;1
Recep;1;m;1
Redouan;1;m;1
Remus;1;m;1
Renas;1;m;1
Revan;1;m;1
Rewan;1;m;1
Rhaegar;1;m;1
Rhys;1;m;1
Rick;1;m;1
Ridvaan;1;m;1
Riley;1;m;1
Robbie;1;m;1
Robert;1;m;1
Roel;1;m;1
Rojan;1;m;1
Roman;1;m;1
Ron;1;m;1
Roni;1;m;1
Rudi;1;m;1
Rufael;1;m;1
Rugan;1;m;1
