vorname;anzahl;geschlecht;position
Camila;1;w;1
Camilla;1;w;1
Cantiliana;1;w;1
Cara;1;w;1
Carli;1;w;1
Carlie;1;w;1
Caroline;1;w;1
Cassandra;1;w;1
Catalina;1;w;1
Celin;1;w;1
Celiné;1;w;1
Cennet;1;w;1
Chadul;1;w;1
Ciana;1;w;1
Ciara;1;w;1
Cindy;1;w;1
Claire;1;w;1
Clea;1;w;1
Clio;1;w;1
Cloé;1;w;1
Cléo;1;w;1
Constantin;1;w;1
Cora;1;w;1
Cornelia;1;w;1
Cyrine;1;w;1
Céleste;1;w;1
Daila;1;w;1
Daisy;1;w;1
Dalal;1;w;1
Daminika;1;w;1
Danica;1;w;1
Darina;1;w;1
Dayana;1;w;1
Debra;1;w;1
Delal;1;w;1
Delana;1;w;1
Delia-Elena;1;w;1
Delia;1;w;1
Delila;1;w;1
Deljin;1;w;1
Delvin;1;w;1
Diala;1;w;1
Diara-Asti;1;w;1
Diba;1;w;1
Dilay;1;w;1
Dilda;1;w;1
Dilya;1;w;1
Divine;1;w;1
Djamilatou;1;w;1
Doha;1;w;1
Dominika;1;w;1
Dorothea;1;w;1
Dounya;1;w;1
Dragana;1;w;1
Duha;1;w;1
Dunja;1;w;1
Ebba;1;w;1
Ecmel;1;w;1
Eda;1;w;1
Edijona;1;w;1
Ediona;1;w;1
Effi;1;w;1
Efsun;1;w;1
Eila;1;w;1
Eileen;1;w;1
Eillen;1;w;1
Eira;1;w;1
Ekhlas;1;w;1
Elana;1;w;1
Elara;1;w;1
Elayne;1;w;1
Eleanor;1;w;1
Elef;1;w;1
Elenie;1;w;1
Elenya;1;w;1
Eleonore;1;w;1
Elfie;1;w;1
Eliajood;1;w;1
Elim;1;w;1
Elinor;1;w;1
Elisa-Jana;1;w;1
Elisa-Marie;1;w;1
Elissa;1;w;1
Ellie;1;w;1
Eloise;1;w;1
Elyana;1;w;1
Emelie;1;w;1
Emilia-Marie;1;w;1
Emiliana;1;w;1
Emine;1;w;1
Emma-Marie;1;w;1
Emmi;1;w;1
Emna;1;w;1
Enea;1;w;1
Enissa;1;w;1
Enja;1;w;1
Enora;1;w;1
Erasmia;1;w;1
Esila;1;w;1
Esra;1;w;1
Esraa;1;w;1
Estelle-Marie;1;w;1
Ester;1;w;1
Esther;1;w;1
Eva-Maria;1;w;1
Evelin;1;w;1
Evelina-Ioana;1;w;1
Everlin;1;w;1
Ewurakua;1;w;1
Eyla;1;w;1
Eylül;1;w;1
Eyoram;1;w;1
Ezana;1;w;1
Ezmira;1;w;1
Faina;1;w;1
Federica;1;w;1
Feelina;1;w;1
Feeline;1;w;1
Fenu;1;w;1
Fiene;1;w;1
Fijona;1;w;1
Finya;1;w;1
Fjell;1;w;1
Florentine;1;w;1
Franka;1;w;1
Freda;1;w;1
Freyja;1;w;1
Fritza;1;w;1
Ganeh;1;w;1
Gasala;1;w;1
Georgina;1;w;1
Gesa;1;w;1
Gioia;1;w;1
Giulia-Mihaela;1;w;1
Giulia;1;w;1
Greatness;1;w;1
Guerila;1;w;1
Gwendolin;1;w;1
Gökçe;1;w;1
Gülsima;1;w;1
Hajar;1;w;1
Hala;1;w;1
Haley;1;w;1
Halima;1;w;1
Haly;1;w;1
Hanel;1;w;1
Hannes;1;w;1
Hanni;1;w;1
Hatice;1;w;1
Hatixhe;1;w;1
Hauraa;1;w;1
Havana;1;w;1
Hawa;1;w;1
Hayat;1;w;1
Hazal;1;w;1
Heba;1;w;1
Heela;1;w;1
Heidi;1;w;1
Helen;1;w;1
Helin;1;w;1
Hella;1;w;1
Henny;1;w;1
Henriette;1;w;1
Hermine;1;w;1
Hevin;1;w;1
Hewin;1;w;1
Hilah;1;w;1
Hilal;1;w;1
Hilda;1;w;1
Hilde;1;w;1
Hilla;1;w;1
Hira;1;w;1
Holly;1;w;1
Hortencia;1;w;1
Hoton;1;w;1
Houssna;1;w;1
Ida-Juna;1;w;1
Ida-Marie;1;w;1
Ikra;1;w;1
Ikram;1;w;1
Ikranur;1;w;1
Ilaria;1;w;1
Ilav;1;w;1
Ilayda;1;w;1
Iliana;1;w;1
Imaan;1;w;1
Imaani;1;w;1
Imani;1;w;1
Imelda;1;w;1
Inasse;1;w;1
Inès;1;w;1
Ipek;1;w;1
Irina;1;w;1
Irmak;1;w;1
Isabela;1;w;1
Isalie;1;w;1
Isra;1;w;1
Israa;1;w;1
Iséis;1;w;1
Iva;1;w;1
Ivy;1;w;1
İltifat;1;w;1
İnci;1;w;1
Jade;1;w;1
Jaimey;1;w;1
Jale;1;w;1
Jamie-Amy;1;w;1
Jamila;1;w;1
Janaya;1;w;1
Jasmina;1;w;1
Jemima;1;w;1
Jessica;1;w;1
Jeva;1;w;1
Jiza;1;w;1
Joanna;1;w;1
Joel;1;w;1
Joelle;1;w;1
Jolanda;1;w;1
Joleen;1;w;1
Jolene;1;w;1
Joliana;1;w;1
Joline;1;w;1
Josefin;1;w;1
Josi;1;w;1
Josina;1;w;1
Judy;1;w;1
Jula;1;w;1
Juliane;1;w;1
Julika;1;w;1
Juno;1;w;1
Kaia;1;w;1
Kajaana;1;w;1
Kaoutar;1;w;1
Kaouthar;1;w;1
Karina;1;w;1
Karinsalam;1;w;1
Karoline;1;w;1
Katalea;1;w;1
Katalia;1;w;1
Katalina;1;w;1
Kate;1;w;1
Kati;1;w;1
Kawtar;1;w;1
Kaya;1;w;1
Kayra;1;w;1
Kea;1;w;1
Keira;1;w;1
Keithlyn;1;w;1
Keltie;1;w;1
Ketan;1;w;1
Khadija;1;w;1
Kiana;1;w;1
Kirpan;1;w;1
Krystell;1;w;1
Kyra;1;w;1
Laila;1;w;1
Lana;1;w;1
Lani;1;w;1
Larrin;1;w;1
Latifa;1;w;1
Latyn;1;w;1
Laurelin;1;w;1
Lawania;1;w;1
Layana;1;w;1
Layell;1;w;1
Layla;1;w;1
Lea-Sophie;1;w;1
Leah;1;w;1
Leana;1;w;1
Leanna;1;w;1
Lehli;1;w;1
Leia-Johanna;1;w;1
Leilani;1;w;1
Lenia;1;w;1
Lenja;1;w;1
Lenora;1;w;1
Lenya;1;w;1
Leona;1;w;1
Letisia;1;w;1
Leya;1;w;1
Leyana;1;w;1
Leyna;1;w;1
Lia-Sophie;1;w;1
Lian;1;w;1
Libi;1;w;1
Lica;1;w;1
Lieke;1;w;1
Lielle;1;w;1
Lila;1;w;1
Lile;1;w;1
Lilian;1;w;1
Liliane;1;w;1
Lilija;1;w;1
Lilith;1;w;1
Lilja;1;w;1
Lillian;1;w;1
Lilliana;1;w;1
Lilly-Sophie;1;w;1
Lilou;1;w;1
Lily-Rose;1;w;1
Lima;1;w;1
Lina-Amira;1;w;1
Lina-Nour;1;w;1
Line;1;w;1
Lise;1;w;1
Lisha;1;w;1
Livie;1;w;1
Lizzy;1;w;1
Lmarina;1;w;1
Lodie;1;w;1
Loja;1;w;1
Loki;1;w;1
Loreley;1;w;1
Lorelie;1;w;1
Lorena;1;w;1
Lucinda;1;w;1
Lucía;1;w;1
Lujain;1;w;1
Lydia;1;w;1
Lylwen-Mai;1;w;1
Léanne-Alica;1;w;1
Mabel;1;w;1
Madeleine;1;w;1
Madina;1;w;1
Madison;1;w;1
Madita;1;w;1
Madou;1;w;1
Magdalene;1;w;1
Mahtot;1;w;1
Maida;1;w;1
Maike;1;w;1
Maila-Felicia;1;w;1
Maileen;1;w;1
Mailie;1;w;1
Maimuna;1;w;1
Maira;1;w;1
Maisie;1;w;1
Maivi;1;w;1
Maja-Sophie;1;w;1
Majda;1;w;1
Majlinda;1;w;1
Makaiah;1;w;1
Mala;1;w;1
Malaika;1;w;1
Malak;1;w;1
Maleen;1;w;1
Mali;1;w;1
Malia-Lynn;1;w;1
Maliah;1;w;1
Malika;1;w;1
Malon;1;w;1
Malvina;1;w;1
Malía;1;w;1
Mana;1;w;1
Manessa;1;w;1
Manissa;1;w;1
Manjot;1;w;1
Manuela;1;w;1
Marah;1;w;1
Mardiah;1;w;1
Margalita;1;w;1
Maria-Ariana;1;w;1
Maria-Theresa;1;w;1
Marianna;1;w;1
Marie-Chloé;1;w;1
Marieke;1;w;1
Marilyn;1;w;1
Marisa;1;w;1
Mariya;1;w;1
Mariyam;1;w;1
Marlena;1;w;1
Marly;1;w;1
Maroua;1;w;1
Marron;1;w;1
Marta;1;w;1
Martha-Friederike;1;w;1
Marwa;1;w;1
Mary;1;w;1
Masal;1;w;1
Matthea;1;w;1
Mauadda;1;w;1
Maude;1;w;1
Maui;1;w;1
Maxima;1;w;1
May;1;w;1
Maymuna;1;w;1
Medeea;1;w;1
Mei;1;w;1
Melena;1;w;1
Melike;1;w;1
Melin;1;w;1
Melinay;1;w;1
Melis;1;w;1
Melisa-Teodora;1;w;1
Mencia;1;w;1
Menissa;1;w;1
Mercan;1;w;1
Merle-Lou;1;w;1
Merna;1;w;1
Meva;1;w;1
Mey;1;w;1
Meyra;1;w;1
Mezgin;1;w;1
Mia-Luana;1;w;1
Mia-Virginia;1;w;1
Michelle-Leonie;1;w;1
Michelle;1;w;1
Mihra;1;w;1
Mihrimah;1;w;1
Mika;1;w;1
Mila-Mavie;1;w;1
Milay;1;w;1
Milda;1;w;1
Milica;1;w;1
Militsa;1;w;1
Milly;1;w;1
Milya;1;w;1
Mimi;1;w;1
Minea;1;w;1
Minela;1;w;1
Minha;1;w;1
Minissah;1;w;1
Minou;1;w;1
Mirabel;1;w;1
Mirabella;1;w;1
Mirabelle;1;w;1
Mirha;1;w;1
Miriyam;1;w;1
Mirna;1;w;1
Mitra;1;w;1
Mjalta;1;w;1
Moana-Soleya;1;w;1
Mobina;1;w;1
Momo;1;w;1
Mona-Lou;1;w;1
Musa;1;w;1
Muskan;1;w;1
Myra;1;w;1
Myroslava;1;w;1
Na'ilah;1;w;1
Naba;1;w;1
Nabha;1;w;1
Nadin;1;w;1
Naila;1;w;1
Nailien;1;w;1
Nakkhotriki;1;w;1
Nana;1;w;1
Nane;1;w;1
Narien;1;w;1
Narin;1;w;1
Nathalia;1;w;1
Naya;1;w;1
Nayla;1;w;1
Nazira;1;w;1
Naznin;1;w;1
Nazwa;1;w;1
Nea;1;w;1
Nefes;1;w;1
Nehaish;1;w;1
Nehir;1;w;1
Nela;1;w;1
Nelia;1;w;1
Neliah;1;w;1
Nella;1;w;1
Nephthys;1;w;1
Nergjivane;1;w;1
Ngoune;1;w;1
Nigina;1;w;1
Nikalina;1;w;1
Nike;1;w;1
Nil;1;w;1
Nilah;1;w;1
Ninette;1;w;1
Nièl;1;w;1
Noa;1;w;1
Noelia;1;w;1
Nola;1;w;1
Norelle;1;w;1
Noura;1;w;1
Noursine;1;w;1
Nourtahj;1;w;1
Nout;1;w;1
Nsaba;1;w;1
Nupelda;1;w;1
Nur;1;w;1
Nuri;1;w;1
Nursin;1;w;1
Nyla;1;w;1
Oboshie;1;w;1
Odine;1;w;1
Oghogho;1;w;1
Orla;1;w;1
Osariemen;1;w;1
Otilia;1;w;1
Paavni;1;w;1
Palina;1;w;1
Pallha;1;w;1
Paola;1;w;1
Parajsa;1;w;1
Parid;1;w;1
Paula-Noren;1;w;1
Penelope;1;w;1
Perihan;1;w;1
Philine;1;w;1
Philippa;1;w;1
Pippa;1;w;1
Pola;1;w;1
Polli;1;w;1
Quinn;1;w;1
Rafaela;1;w;1
Rahaf;1;w;1
Rahma;1;w;1
Raia;1;w;1
Raisa;1;w;1
Rajna;1;w;1
Rajnandini;1;w;1
Rasha;1;w;1
Ravza;1;w;1
Rawassi;1;w;1
Razzal;1;w;1
Reema;1;w;1
Reka;1;w;1
Remi;1;w;1
Resa;1;w;1
Retan;1;w;1
Reyna;1;w;1
Reyyan;1;w;1
Rhea;1;w;1
Ria;1;w;1
Rieke;1;w;1
Rihab;1;w;1
Rihanna;1;w;1
Rita;1;w;1
Rivana;1;w;1
Riyaan;1;w;1
Riyah;1;w;1
Robin;1;w;1
Robyn;1;w;1
Roena;1;w;1
Roeya;1;w;1
Rofia;1;w;1
Romaysa;1;w;1
Romina;1;w;1
Rona;1;w;1
Ronahi;1;w;1
Ronida;1;w;1
Rosa-Sophie;1;w;1
Rosaline;1;w;1
Roya;1;w;1
Roza;1;w;1
Rozalia;1;w;1
Rukaya;1;w;1
Rumaysa;1;w;1
Sabiha;1;w;1
Sabrina;1;w;1
Sadia;1;w;1
Sadije;1;w;1
Safinaz;1;w;1
Sagal;1;w;1
Sainab;1;w;1
Saisha;1;w;1
Saja;1;w;1
Saliha;1;w;1
Sally;1;w;1
Salome;1;w;1
Saly;1;w;1
Sama;1;w;1
Samantha;1;w;1
Sarahmariam;1;w;1
Sarina;1;w;1
Saveliia;1;w;1
Saveria;1;w;1
Schadia;1;w;1
Schahi;1;w;1
Sehar;1;w;1
Selena;1;w;1
Selma;1;w;1
Sena;1;w;1
Sephora;1;w;1
Sevdi;1;w;1
Sevdiye;1;w;1
Shahi;1;w;1
Shalom;1;w;1
Shams;1;w;1
Shanvi;1;w;1
Sharanya;1;w;1
Sherina;1;w;1
Shiloh;1;w;1
Siara;1;w;1
Sidra;1;w;1
Sila;1;w;1
Silvana;1;w;1
Simaf;1;w;1
Simay;1;w;1
Simona;1;w;1
Sinin;1;w;1
Sirine;1;w;1
Skadi;1;w;1
Smilla;1;w;1
Sofie;1;w;1
Sofja;1;w;1
Soha;1;w;1
Soliana;1;w;1
Solène;1;w;1
Sora;1;w;1
Soraya;1;w;1
Soulin;1;w;1
Souraya;1;w;1
Stefania;1;w;1
Stefanie;1;w;1
Stefaniia;1;w;1
Suheila;1;w;1
Suki;1;w;1
Sulamita;1;w;1
Susana;1;w;1
Susanne;1;w;1
Suyana;1;w;1
Sveva;1;w;1
Swantje;1;w;1
Sóley;1;w;1
Talea;1;w;1
Talin;1;w;1
Talitha;1;w;1
Talvi;1;w;1
Tamara;1;w;1
Tamina;1;w;1
Tasnima;1;w;1
Teodora;1;w;1
Teona;1;w;1
Tesnim;1;w;1
Teutë;1;w;1
Theda;1;w;1
Theodora;1;w;1
Theona;1;w;1
Theres;1;w;1
Theresa-Marie;1;w;1
Thiana;1;w;1
Thilda;1;w;1
Thorvi;1;w;1
Tiara;1;w;1
Tinashe;1;w;1
Tolin;1;w;1
Tova;1;w;1
Trudi;1;w;1
Una;1;w;1
Valea;1;w;1
Veda;1;w;1
Venecia;1;w;1
Vera;1;w;1
Veronika;1;w;1
Via;1;w;1
Vida;1;w;1
Violeta;1;w;1
Vitalina;1;w;1
Viviana;1;w;1
Vivienne;1;w;1
Volana;1;w;1
Wanda;1;w;1
Waten;1;w;1
Wiebke;1;w;1
Winia;1;w;1
Wissal;1;w;1
Xenia;1;w;1
Yarha;1;w;1
Yasmina;1;w;1
Yasmine;1;w;1
Yaël;1;w;1
Yekaterina;1;w;1
Yixi;1;w;1
Ylenia;1;w;1
Ylvi;1;w;1
Yousra;1;w;1
Yusra;1;w;1
Yva;1;w;1
Zainab;1;w;1
Zara;1;w;1
Zaynab;1;w;1
Zenat;1;w;1
Zerya;1;w;1
Zeynab;1;w;1
Zinachimdi;1;w;1
Zinat;1;w;1
Zine;1;w;1
Zisoula;1;w;1
Ziyana;1;w;1
Zlata;1;w;1
Zohal;1;w;1
Zoja;1;w;1
Zophja;1;w;1
Züleyha;1;w;1
Élise;1;w;1
Öykü;1;w;1
Şevin;1;w;1
Aaaron;1;m;1
Aadhvik;1;m;1
Aarón;1;m;1
Abdelwahab;1;m;1
Abdirahman;1;m;1
Abobaker;1;m;1
Abu;1;m;1
Adel;1;m;1
Admir;1;m;1
Adnan;1;m;1
Adriano;1;m;1
Adrien;1;m;1
Advaith;1;m;1
Afrim;1;m;1
Agaran;1;m;1
Agon;1;m;1
Ahaan;1;m;1
Aidan;1;m;1
Aimo;1;m;1
Aitor;1;m;1
Akef;1;m;1
Akil;1;m;1
Akito;1;m;1
Al-Najashi;1;m;1
Alamir;1;m;1
Aland;1;m;1
Alaz;1;m;1
Alehandro;1;m;1
Alen;1;m;1
Alend;1;m;1
Aleo;1;m;1
Alessio;1;m;1
Alexandro;1;m;1
Alexandru;1;m;1
Alexis;1;m;1
Ali-Han;1;m;1
Alican;1;m;1
Alkev;1;m;1
Alnois;1;m;1
Alois;1;m;1
Alp;1;m;1
Alparslan-Bulut;1;m;1
Alvar;1;m;1
Alvaro;1;m;1
Alvin;1;m;1
Aman;1;m;1
Amanti;1;m;1
Amari;1;m;1
Ameljo;1;m;1
Anay;1;m;1
Andreas;1;m;1
Andrzej;1;m;1
Anel;1;m;1
Anestis;1;m;1
Ange;1;m;1
Angel;1;m;1
Angelos-Marios;1;m;1
Anid;1;m;1
Anno;1;m;1
Anthony;1;m;1
Antonino;1;m;1
Aous;1;m;1
Aram;1;m;1
Aran;1;m;1
Arben;1;m;1
Ardit;1;m;1
Aref;1;m;1
Arel;1;m;1
Ari;1;m;1
Arif;1;m;1
Arijan;1;m;1
Arik;1;m;1
Arin;1;m;1
Ario;1;m;1
Ariol;1;m;1
Aris;1;m;1
Aristeas;1;m;1
Arj;1;m;1
Arjun;1;m;1
Arn;1;m;1
Arnfynn;1;m;1
Arno;1;m;1
Arnold;1;m;1
Arsenii;1;m;1
Arsèn;1;m;1
Artur;1;m;1
Arvid;1;m;1
Asher;1;m;1
Ashraf;1;m;1
Assem;1;m;1
Atahan;1;m;1
Ateş-Hüseyin;1;m;1
Atharv;1;m;1
Atlas;1;m;1
Atreju;1;m;1
August;1;m;1
Augustas;1;m;1
Austin;1;m;1
Ayaan;1;m;1
Ayhan;1;m;1
Aymen;1;m;1
Ayo;1;m;1
Ayoub;1;m;1
Azlan;1;m;1
Bagdan;1;m;1
Bakr;1;m;1
Baraa;1;m;1
Baris;1;m;1
Basel;1;m;1
Bashir;1;m;1
Bassel;1;m;1
Batuhan;1;m;1
Behzad;1;m;1
Ben-Matteo;1;m;1
Ben-Ole;1;m;1
Benedict;1;m;1
Bennet;1;m;1
Bennett;1;m;1
Bent;1;m;1
Bente;1;m;1
Benyamin;1;m;1
Berat;1;m;1
Blerim;1;m;1
Bo;1;m;1
Bogdan;1;m;1
Boran;1;m;1
Borna;1;m;1
Brandon;1;m;1
Brois;1;m;1
Bryan-Leonhard;1;m;1
Buhejs;1;m;1
Bulut;1;m;1
Béla;1;m;1
Cajus;1;m;1
Casian-Ionuţ;1;m;1
Cassian;1;m;1
Cassiel;1;m;1
Cemil;1;m;1
Cesare;1;m;1
Charles;1;m;1
Chimy;1;m;1
Christiano;1;m;1
Christos;1;m;1
Cian;1;m;1
Claas;1;m;1
Colin;1;m;1
Conan;1;m;1
Conner;1;m;1
Cornelius;1;m;1
Cristiano;1;m;1
Damien;1;m;1
Damir;1;m;1
Danial;1;m;1
Danielius;1;m;1
Daniil;1;m;1
Danny;1;m;1
Danyel;1;m;1
Darin;1;m;1
Darius;1;m;1
Dastin;1;m;1
Davi;1;m;1
Davide;1;m;1
Dean;1;m;1
Deandre;1;m;1
Deivi;1;m;1
Deivid;1;m;1
Delcan;1;m;1
Demian;1;m;1
Denis;1;m;1
Deniz;1;m;1
Dennis;1;m;1
Denys;1;m;1
Derman;1;m;1
Devin;1;m;1
Dhruv;1;m;1
Dian;1;m;1
Diego;1;m;1
Dielli;1;m;1
Dijan;1;m;1
Diko;1;m;1
Dilyan;1;m;1
Dimitrios;1;m;1
Dionys;1;m;1
Diyabllo;1;m;1
Diyako;1;m;1
Djibril;1;m;1
Dmitrij;1;m;1
Doan;1;m;1
Dominic;1;m;1
Dominick;1;m;1
Doruk;1;m;1
Dren;1;m;1
Ebubekir;1;m;1
Eden;1;m;1
Edin;1;m;1
Edion;1;m;1
Ediz;1;m;1
Edvin;1;m;1
Edward;1;m;1
Efrem;1;m;1
Eli;1;m;1
Eliakim;1;m;1
Elias-Noel;1;m;1
Elija;1;m;1
Elijah;1;m;1
Elmo;1;m;1
Elton;1;m;1
Elvin;1;m;1
Elyas;1;m;1
Elyasa;1;m;1
Elyes;1;m;1
Eman;1;m;1
Emilijan;1;m;1
Emirhan;1;m;1
Emmanuel;1;m;1
Emmerich;1;m;1
Enar;1;m;1
Eneas;1;m;1
Enes;1;m;1
Engin;1;m;1
Enli;1;m;1
Enoa;1;m;1
Ensar;1;m;1
Enzo;1;m;1
Eray;1;m;1
Ercan;1;m;1
Eric-Matei;1;m;1
Ernesto;1;m;1
Esay;1;m;1
Evan;1;m;1
Eyas;1;m;1
Eyaz;1;m;1
Eyyub;1;m;1
Ezekiel;1;m;1
Ezel;1;m;1
Fabijan;1;m;1
Fabius;1;m;1
Fabrice;1;m;1
Fahad;1;m;1
Falk;1;m;1
Faolân;1;m;1
Farag;1;m;1
Faris;1;m;1
Farzad;1;m;1
Fatehveer;1;m;1
Fayaz;1;m;1
Felician;1;m;1
Fenris;1;m;1
Fidelis;1;m;1
Filippos;1;m;1
Filius;1;m;1
Finjas;1;m;1
Flinn;1;m;1
Flynn;1;m;1
Franz;1;m;1
Fred;1;m;1
Fridtjof;1;m;1
Friedemann;1;m;1
Frieder;1;m;1
Félisc;1;m;1
Gabrijel;1;m;1
Gent;1;m;1
Gentian;1;m;1
Georg;1;m;1
Georgios;1;m;1
Gerd;1;m;1
Gergő-József;1;m;1
Ghaith;1;m;1
Gideon;1;m;1
Gino;1;m;1
Giorgio;1;m;1
Girinatha;1;m;1
Giuliano;1;m;1
Glauk;1;m;1
Gregor;1;m;1
Gökdeniz;1;m;1
Güney;1;m;1
Hadson;1;m;1
Hafsa;1;m;1
Hajo;1;m;1
Hakan;1;m;1
Halid-Nazar;1;m;1
Hamid;1;m;1
Hamo;1;m;1
Harry;1;m;1
Hector;1;m;1
Helge;1;m;1
Henni;1;m;1
Hisham;1;m;1
Hudhayfah;1;m;1
Humam;1;m;1
Hunter;1;m;1
Husein;1;m;1
Hüseyin;1;m;1
Hızır;1;m;1
Ian;1;m;1
Ignacio;1;m;1
Ihsan;1;m;1
Ijaad;1;m;1
Iliyas;1;m;1
Ilya;1;m;1
Ilyan;1;m;1
Imad;1;m;1
Imran-Houd;1;m;1
Ioachim;1;m;1
Ionas;1;m;1
Isaac;1;m;1
Ishak;1;m;1
Ismail;1;m;1
Iulius;1;m;1
Ivan-Emanuel;1;m;1
Ivo;1;m;1
İlhan;1;m;1
İsa;1;m;1
Jabal;1;m;1
Jackson;1;m;1
Jad;1;m;1
Jadon;1;m;1
Jair;1;m;1
Jakoub;1;m;1
Jakub;1;m;1
Jamie;1;m;1
Jan-Ferdinand;1;m;1
Jana;1;m;1
Janis;1;m;1
Jann;1;m;1
Jarema;1;m;1
Jarle;1;m;1
Jarmo;1;m;1
Jaron;1;m;1
Jasin;1;m;1
Jawad;1;m;1
Jayden-Eliam;1;m;1
Jegor;1;m;1
Jens;1;m;1
Jesaja;1;m;1
Jesse;1;m;1
Jim;1;m;1
Jimmy;1;m;1
Jiyan;1;m;1
Joao;1;m;1
Joar;1;m;1
Jonar;1;m;1
Jonne;1;m;1
Joost;1;m;1
Jordi;1;m;1
Jori;1;m;1
Jorik;1;m;1
Joschka;1;m;1
Joschua;1;m;1
Josh;1;m;1
Josha;1;m;1
Joshua-Nathan;1;m;1
Josué;1;m;1
Jovan;1;m;1
Jud;1;m;1
Jude;1;m;1
Judy;1;m;1
Jukka;1;m;1
Julien;1;m;1
Julio;1;m;1
Junaid;1;m;1
Junius;1;m;1
Jupp;1;m;1
Jörg;1;m;1
Jürgen;1;m;1
Kaacem;1;m;1
Kai;1;m;1
Kais;1;m;1
Kaito;1;m;1
Kaleb;1;m;1
Kamal;1;m;1
Kamil;1;m;1
Karim;1;m;1
Karlo;1;m;1
Kasim;1;m;1
Kasimir;1;m;1
Kasvara;1;m;1
Kava;1;m;1
Keanu;1;m;1
Kejan;1;m;1
Kejsan;1;m;1
Keleti;1;m;1
Kemal;1;m;1
Kenan;1;m;1
Kerem;1;m;1
Keyan;1;m;1
Khalid;1;m;1
Khalil;1;m;1
Khelil;1;m;1
Kiam;1;m;1
Kiano;1;m;1
Kiart;1;m;1
Kigen;1;m;1
Killian;1;m;1
Kiyamehr;1;m;1
Kjell;1;m;1
Koa;1;m;1
Konstantinos;1;m;1
Konstanty;1;m;1
Kostja;1;m;1
Kris;1;m;1
Krishna;1;m;1
Kristan;1;m;1
Kubilay;1;m;1
Kurt;1;m;1
Kusai;1;m;1
Kyan;1;m;1
Kyanos;1;m;1
Kylian;1;m;1
Laith;1;m;1
Lalo;1;m;1
Lamar;1;m;1
Lat-Dior;1;m;1
Latif;1;m;1
Leandro-Marcel;1;m;1
Leandros;1;m;1
Leevi;1;m;1
Leif;1;m;1
Lenard;1;m;1
Lenas;1;m;1
Lennert;1;m;1
Lenni;1;m;1
Lenny;1;m;1
Leon-Vladimir;1;m;1
Leonardo-Fabrizio;1;m;1
Leonidas;1;m;1
Levent;1;m;1
Levi-Matteo;1;m;1
Levi-Noel;1;m;1
Lewi;1;m;1
Leyan-Eren;1;m;1
Leyv;1;m;1
Liam-Esat;1;m;1
Lian-Christian;1;m;1
Limar;1;m;1
Lirian;1;m;1
Liyan;1;m;1
Loffe;1;m;1
Logan;1;m;1
Lohan;1;m;1
Lorans;1;m;1
Lorenzo;1;m;1
Lorik;1;m;1
Louin;1;m;1
Lounis;1;m;1
Loïs;1;m;1
Luan-Dean;1;m;1
Luc;1;m;1
Lucio;1;m;1
Lugan;1;m;1
Luis-Mike;1;m;1
Lukasz;1;m;1
Luke;1;m;1
Luqman;1;m;1
Lutz;1;m;1
Lyonel;1;m;1
Léo;1;m;1
Lúcio;1;m;1
Maceo;1;m;1
Mahdi;1;m;1
Mahir-Sufi;1;m;1
Mahmut;1;m;1
Maik;1;m;1
Maikel;1;m;1
Majd;1;m;1
Maksim;1;m;1
Mal;1;m;1
Maleo;1;m;1
Malih;1;m;1
Malo-Filian;1;m;1
Malu;1;m;1
Mamadou;1;m;1
Mamdouh;1;m;1
Mando;1;m;1
Marcus;1;m;1
Marek;1;m;1
Marian;1;m;1
Mario;1;m;1
Markos;1;m;1
Markus;1;m;1
Maro;1;m;1
Marson;1;m;1
Mason;1;m;1
Matei;1;m;1
Mathew;1;m;1
Mathi;1;m;1
Mathias;1;m;1
Matia;1;m;1
Matin;1;m;1
Mattheo;1;m;1
Matthew;1;m;1
Matthia;1;m;1
Maurizio;1;m;1
Mav;1;m;1
Maximilan;1;m;1
Maxwell;1;m;1
Mazin;1;m;1
Mehran;1;m;1
Merlin;1;m;1
Merlind;1;m;1
Mervan;1;m;1
Mete;1;m;1
Mevlut;1;m;1
Micha;1;m;1
Michail;1;m;1
Michał;1;m;1
Mik;1;m;1
Mikan;1;m;1
Mike;1;m;1
Miko;1;m;1
Milan-Karam;1;m;1
Milas;1;m;1
Miles;1;m;1
Milkas;1;m;1
Milow;1;m;1
Miqayel;1;m;1
Mirac;1;m;1
Miracle;1;m;1
Miraç;1;m;1
Mirko;1;m;1
Miroslav;1;m;1
Mirzan;1;m;1
Miró;1;m;1
Miłosz;1;m;1
Moftah;1;m;1
Moheed;1;m;1
Moncef;1;m;1
Moussa;1;m;1
Muchammad;1;m;1
Muhktar;1;m;1
Mumier;1;m;1
Mumtaz;1;m;1
Musab;1;m;1
Mussa;1;m;1
Mykel;1;m;1
Mylan;1;m;1
Myles;1;m;1
Mylo;1;m;1
Márcio;1;m;1
Nadir;1;m;1
Najib;1;m;1
Narciso;1;m;1
Nasser;1;m;1
Nataniel;1;m;1
Nathanel;1;m;1
Natnael;1;m;1
Navid;1;m;1
Naél;1;m;1
Nevio;1;m;1
Nic;1;m;1
Nicholas;1;m;1
Nickita;1;m;1
Nikolay;1;m;1
Nil;1;m;1
Nilan;1;m;1
Noa;1;m;1
Noah-Hassan;1;m;1
Noé;1;m;1
Nuh;1;m;1
Numan;1;m;1
Nuno;1;m;1
Nurallah;1;m;1
