vorname;anzahl;geschlecht;position
Anaiza;1;w;1
Anamira;1;w;1
Anastasia-Maria;1;w;1
Anaya;1;w;1
Andreea;1;w;1
Andriana;1;w;1
Andrra;1;w;1
Anesa;1;w;1
Angel;1;w;1
Angelie;1;w;1
Angelija;1;w;1
Angelle;1;w;1
Anika;1;w;1
Anisha;1;w;1
Anisia;1;w;1
Anissa;1;w;1
Anmol;1;w;1
Anna-Luisa;1;w;1
Anna-Lysann;1;w;1
Anna-Maria;1;w;1
Anna-Michelle;1;w;1
Anna-Sophia;1;w;1
Annabella;1;w;1
Annamay;1;w;1
Annie;1;w;1
Anouk;1;w;1
Antje;1;w;1
Antonia-Mihaela;1;w;1
Anwaar;1;w;1
Arbil;1;w;1
Arianna;1;w;1
Arifa;1;w;1
Arijana;1;w;1
Arin;1;w;1
Arina;1;w;1
Arlinda;1;w;1
Armita;1;w;1
Aroussia;1;w;1
Arsema;1;w;1
Aseel;1;w;1
Asel;1;w;1
Ashley-Ninell;1;w;1
Ashley;1;w;1
Asiya;1;w;1
Assia;1;w;1
Assil;1;w;1
Assiya;1;w;1
Asta;1;w;1
Astrid;1;w;1
Athena;1;w;1
Aulona;1;w;1
Aurellia;1;w;1
Auri;1;w;1
Avelin;1;w;1
Avesta;1;w;1
Avika;1;w;1
Avleen;1;w;1
Avrin;1;w;1
Aydina;1;w;1
Ayin;1;w;1
Ayliz-Vahide;1;w;1
Ayooluwa;1;w;1
Ayşe;1;w;1
Bahar;1;w;1
Bailasan;1;w;1
Balkis;1;w;1
Banje-Saha;1;w;1
Bara;1;w;1
Barakah;1;w;1
Barin;1;w;1
Bea;1;w;1
Bella-Arielle;1;w;1
Belén;1;w;1
Benita;1;w;1
Bente;1;w;1
Berenike;1;w;1
Beyza;1;w;1
Bianca;1;w;1
Bilillee;1;w;1
Birgit;1;w;1
Bonheur;1;w;1
Bouthaena;1;w;1
Brida;1;w;1
Caitlyn;1;w;1
Calla;1;w;1
Cameron;1;w;1
Camila;1;w;1
Camilia;1;w;1
Canisia;1;w;1
Carlie;1;w;1
Carlina;1;w;1
Cataleya;1;w;1
Catania;1;w;1
Celeste;1;w;1
Celia-Rose;1;w;1
Celia;1;w;1
Charlotta;1;w;1
Christin;1;w;1
Christina;1;w;1
Cilia;1;w;1
Cylia;1;w;1
Céline;1;w;1
Dafina;1;w;1
Dahab;1;w;1
Daibatu;1;w;1
Dana-Itohan;1;w;1
Dana-Julie;1;w;1
Danijella;1;w;1
Danika;1;w;1
Dayana;1;w;1
Dea;1;w;1
Delal;1;w;1
Delilah;1;w;1
Delin;1;w;1
Delina;1;w;1
Deliya;1;w;1
Delyn;1;w;1
Deniz;1;w;1
Derin;1;w;1
Despina;1;w;1
Diala;1;w;1
Dilivan;1;w;1
Dima;1;w;1
Dinea;1;w;1
Divya;1;w;1
Diya;1;w;1
Djellza;1;w;1
Djenabou;1;w;1
Djurdjevka;1;w;1
Doa;1;w;1
Donata;1;w;1
Dora;1;w;1
Dorothea;1;w;1
Dunja;1;w;1
Ebba;1;w;1
Edith;1;w;1
Edua;1;w;1
Egodahage;1;w;1
Elana;1;w;1
Elanie;1;w;1
Eleanor;1;w;1
Eleanora;1;w;1
Eleen;1;w;1
Elena-Maria;1;w;1
Elenora;1;w;1
Eleonora;1;w;1
Eleria;1;w;1
Elin;1;w;1
Eline;1;w;1
Elinor;1;w;1
Eliora;1;w;1
Eliorah;1;w;1
Elis;1;w;1
Elisaveta;1;w;1
Elize;1;w;1
Ellin;1;w;1
Elma;1;w;1
Elmedina;1;w;1
Eloise;1;w;1
Elona;1;w;1
Elpida;1;w;1
Elroi;1;w;1
Elsa;1;w;1
Elva;1;w;1
Elvira;1;w;1
Ema;1;w;1
Embera;1;w;1
Emeline-Lou;1;w;1
Emili;1;w;1
Emilia-Melody;1;w;1
Emilienne;1;w;1
Emmanuella;1;w;1
Emmelie;1;w;1
Enie;1;w;1
Enni;1;w;1
Esdihar;1;w;1
Esila;1;w;1
Eslina-Dua;1;w;1
Esma;1;w;1
Esohe;1;w;1
Esosa;1;w;1
Esperanta;1;w;1
Ester;1;w;1
Esther;1;w;1
Eva-Mariel;1;w;1
Evana;1;w;1
Evelin;1;w;1
Evelina;1;w;1
Evi;1;w;1
Evin;1;w;1
Ewa-Maria;1;w;1
Eya;1;w;1
Ezgi;1;w;1
Fabiana;1;w;1
Fabiola;1;w;1
Farya;1;w;1
Faye;1;w;1
Felia;1;w;1
Feline;1;w;1
Fenya;1;w;1
Fien;1;w;1
Filippa-Valentina;1;w;1
Filomena;1;w;1
Fina;1;w;1
Fjella;1;w;1
Flora;1;w;1
Flurije;1;w;1
Franca;1;w;1
Franka;1;w;1
Frederike;1;w;1
Fritzi;1;w;1
Gabriella;1;w;1
Gesa;1;w;1
Ghadir;1;w;1
Gianna;1;w;1
Gioia;1;w;1
Güneş;1;w;1
Haifa;1;w;1
Hailey;1;w;1
Hala;1;w;1
Halima;1;w;1
Hani;1;w;1
Hanife;1;w;1
Hanin;1;w;1
Haniya;1;w;1
Hanne;1;w;1
Haset;1;w;1
Hawa;1;w;1
Hayat;1;w;1
Haylee;1;w;1
Heba;1;w;1
Helen;1;w;1
Henny;1;w;1
Hev;1;w;1
Heviya;1;w;1
Hiba;1;w;1
Hibo;1;w;1
Hilda;1;w;1
Hilla;1;w;1
Hira;1;w;1
Hiranur;1;w;1
Hollie;1;w;1
Holly;1;w;1
Horlali;1;w;1
Houda;1;w;1
Hêvî;1;w;1
Hümeyra;1;w;1
Ibtisam;1;w;1
Ida-Luana;1;w;1
Ida-Marie;1;w;1
Ilayda;1;w;1
Ileyna;1;w;1
Iliana;1;w;1
Ilien;1;w;1
Ilijana;1;w;1
Ilinca;1;w;1
Ilirida;1;w;1
Iljana;1;w;1
Ilva;1;w;1
Ilvy;1;w;1
Ilyana;1;w;1
Iman;1;w;1
Inara;1;w;1
Inaya;1;w;1
Inga;1;w;1
Inna;1;w;1
Insaf;1;w;1
Ira;1;w;1
Irene;1;w;1
Isabela;1;w;1
Isabella-Maria;1;w;1
Isairys;1;w;1
Isalie;1;w;1
Israa;1;w;1
Itzamaya;1;w;1
Ivana;1;w;1
Ivora;1;w;1
Ivy;1;w;1
Izabela;1;w;1
İdil;1;w;1
İkra;1;w;1
Jade;1;w;1
Jamila;1;w;1
Jamilia;1;w;1
Jannat;1;w;1
Jasamin;1;w;1
Jasmine;1;w;1
Jayda;1;w;1
Jayden-Emilia;1;w;1
Jemima;1;w;1
Jenel;1;w;1
Jessica;1;w;1
Jingru;1;w;1
Joana;1;w;1
Johanne;1;w;1
Jola;1;w;1
Joleen;1;w;1
Jolina;1;w;1
Jonida;1;w;1
Jonte;1;w;1
Josefin;1;w;1
Josie;1;w;1
Josy;1;w;1
Jovilia;1;w;1
Joy;1;w;1
Judia;1;w;1
Juli;1;w;1
Julie;1;w;1
Julienne;1;w;1
Juliet;1;w;1
Julina;1;w;1
Juna-Liv;1;w;1
Junaida;1;w;1
Junayda;1;w;1
Juni;1;w;1
Juniper;1;w;1
Juno;1;w;1
Kadyaan;1;w;1
Kaisha;1;w;1
Kaja;1;w;1
Kalia;1;w;1
Kalina;1;w;1
Kamila;1;w;1
Karima;1;w;1
Karin;1;w;1
Karlie;1;w;1
Karlotta;1;w;1
Karolina;1;w;1
Kataleya;1;w;1
Kate;1;w;1
Kathleen;1;w;1
Katja;1;w;1
Katrin;1;w;1
Kaylina;1;w;1
Kelé;1;w;1
Kendra;1;w;1
Kenza;1;w;1
Kevser;1;w;1
Khadiza;1;w;1
Khatuon;1;w;1
Khaula;1;w;1
Kheriya;1;w;1
Kiana;1;w;1
Kimia;1;w;1
Kiratleen;1;w;1
Klea;1;w;1
Kornelia;1;w;1
Krisha;1;w;1
Kristelle;1;w;1
Kyara;1;w;1
Kyla;1;w;1
Könül;1;w;1
Laetitia;1;w;1
Lahja;1;w;1
Laia;1;w;1
Lale;1;w;1
Lamis;1;w;1
Lamiya;1;w;1
Lany;1;w;1
Laressa;1;w;1
Laureen;1;w;1
Lawe;1;w;1
Lawien;1;w;1
Layana;1;w;1
Lea-Sophie;1;w;1
Leara;1;w;1
Leila;1;w;1
Leilani;1;w;1
Lenya;1;w;1
Leonor;1;w;1
Letitia;1;w;1
Letonia;1;w;1
Liah-Sophie;1;w;1
Liaoxin;1;w;1
Lila;1;w;1
Lilas;1;w;1
Lili;1;w;1
Liliane;1;w;1
Lilianne;1;w;1
Liljana;1;w;1
Lilliana;1;w;1
Lillith;1;w;1
Lilu;1;w;1
Lilya;1;w;1
Lilyam;1;w;1
Lilyan;1;w;1
Lima;1;w;1
Lin;1;w;1
Lina-Maria;1;w;1
Linett;1;w;1
Linette;1;w;1
Linja;1;w;1
Liona;1;w;1
Liora;1;w;1
Liuen;1;w;1
Liva;1;w;1
Livija;1;w;1
Livya;1;w;1
Liyah;1;w;1
Liz;1;w;1
Loise;1;w;1
Lone;1;w;1
Loredana;1;w;1
Loresa;1;w;1
Lori;1;w;1
Loubna;1;w;1
Louisa-Marie;1;w;1
Louiza;1;w;1
Lucinda;1;w;1
Lucja;1;w;1
Lucía;1;w;1
Luena;1;w;1
Luigia;1;w;1
Luiza;1;w;1
Luka;1;w;1
Lukenya;1;w;1
Lul;1;w;1
Lumi;1;w;1
Luz;1;w;1
Lya;1;w;1
Lyana;1;w;1
Lysana;1;w;1
Lysann;1;w;1
M'Balou;1;w;1
Maaya;1;w;1
Macie;1;w;1
Mackenzie;1;w;1
Maddison;1;w;1
Madeleine;1;w;1
Madison;1;w;1
Madita;1;w;1
Magda;1;w;1
Mahima;1;w;1
Maida;1;w;1
Mailien;1;w;1
Maily;1;w;1
Maisa;1;w;1
Maivi;1;w;1
Maje;1;w;1
Majida;1;w;1
Malang;1;w;1
Mali;1;w;1
Maliya;1;w;1
Maliyah;1;w;1
Manessa;1;w;1
Manha;1;w;1
Manisa;1;w;1
Manolya;1;w;1
Manssa;1;w;1
Mansura;1;w;1
Mardiane-Maria;1;w;1
Marelin;1;w;1
Mari;1;w;1
Mariana;1;w;1
Marie-Sophie;1;w;1
Marike;1;w;1
Mariska;1;w;1
Marita;1;w;1
Marle;1;w;1
Marleen;1;w;1
Marli;1;w;1
Marlie;1;w;1
Marlin;1;w;1
Marlous;1;w;1
Marlyn;1;w;1
María;1;w;1
Masal;1;w;1
Mascha;1;w;1
Maya-Lou;1;w;1
Mayan;1;w;1
Mayra;1;w;1
Maélie;1;w;1
Maëlys;1;w;1
Mediha;1;w;1
Medina-Nur;1;w;1
Medine;1;w;1
Meera;1;w;1
Meilin;1;w;1
Melam;1;w;1
Melania;1;w;1
Melanie;1;w;1
Melay;1;w;1
Mele;1;w;1
Melena;1;w;1
Melia;1;w;1
Meliha;1;w;1
Melisa;1;w;1
Melissa-Amar;1;w;1
Mellodie;1;w;1
Melody;1;w;1
Menissa;1;w;1
Meryam;1;w;1
Mette;1;w;1
Mia-Marie;1;w;1
Mia-Sophie;1;w;1
Michelle;1;w;1
Michonne;1;w;1
Mihra;1;w;1
Mika;1;w;1
Mila-Sofia;1;w;1
Milea;1;w;1
Milica;1;w;1
Minel;1;w;1
Minna;1;w;1
Mira-Juna;1;w;1
Miracle;1;w;1
Miray;1;w;1
Mirella;1;w;1
Mirijam;1;w;1
Molly;1;w;1
Monaz;1;w;1
Monique;1;w;1
Muxi;1;w;1
Myassin;1;w;1
Myra;1;w;1
Nadifa;1;w;1
Naima;1;w;1
Nara;1;w;1
Nassima;1;w;1
Nathalie;1;w;1
Nava;1;w;1
Nawas;1;w;1
Naya;1;w;1
Nayla;1;w;1
Nazdar;1;w;1
Nazrin;1;w;1
Naëlle-Zoé;1;w;1
Naïlah;1;w;1
Nefeli;1;w;1
Nefes;1;w;1
Nehir;1;w;1
Neliya;1;w;1
Nelli;1;w;1
Neria;1;w;1
Nesrin;1;w;1
Nica;1;w;1
Nila;1;w;1
Nitara;1;w;1
Niyya;1;w;1
Noa;1;w;1
Noelia;1;w;1
Norika;1;w;1
Noémi;1;w;1
Numidia;1;w;1
Nurija;1;w;1
Nusayba;1;w;1
Nélia;1;w;1
Odilia;1;w;1
Olajire;1;w;1
Oliwia;1;w;1
Oroni;1;w;1
Oulaya;1;w;1
Oumou;1;w;1
Palina;1;w;1
Paola;1;w;1
Pareen;1;w;1
Pauleen;1;w;1
Pela;1;w;1
Pelda;1;w;1
Pelin;1;w;1
Penelope;1;w;1
Persida;1;w;1
Petra;1;w;1
Philina;1;w;1
Philine;1;w;1
Philly;1;w;1
Phoenix;1;w;1
Pola;1;w;1
Polina;1;w;1
Priya;1;w;1
Quinn;1;w;1
Rafaela;1;w;1
Rafaella;1;w;1
Rahel;1;w;1
Rahela;1;w;1
Raisa;1;w;1
Ralica;1;w;1
Ramina;1;w;1
Ramona;1;w;1
Rania-Sophia;1;w;1
Rania;1;w;1
Ranita;1;w;1
Ranwa;1;w;1
Raphaela;1;w;1
Raqiba;1;w;1
Raquel;1;w;1
Rayan;1;w;1
Rayana;1;w;1
Rayhan;1;w;1
Rayhana;1;w;1
Rayhane;1;w;1
Rayna;1;w;1
Razan;1;w;1
Rebecca-Thalia;1;w;1
Rebecca;1;w;1
Reka;1;w;1
Rena;1;w;1
Renea;1;w;1
Reyhan;1;w;1
Rhea;1;w;1
Rhita;1;w;1
Ria;1;w;1
Rida;1;w;1
Rieke;1;w;1
Riem;1;w;1
Riley;1;w;1
Rio;1;w;1
Riya;1;w;1
Roaya;1;w;1
Robin;1;w;1
Romie;1;w;1
Romina;1;w;1
Roos;1;w;1
Rosalíe;1;w;1
Roschna;1;w;1
Rossel;1;w;1
Ruaydaa;1;w;1
Rubi;1;w;1
Rudina;1;w;1
Ruja;1;w;1
Rumaysah;1;w;1
Rumeysa;1;w;1
Rumi;1;w;1
Russel;1;w;1
Sabah;1;w;1
Sabine;1;w;1
Sabrina;1;w;1
Safa;1;w;1
Safira;1;w;1
Safiya;1;w;1
Sahar;1;w;1
Sahra;1;w;1
Sajmira;1;w;1
Salem;1;w;1
Sali;1;w;1
Salina;1;w;1
Salma;1;w;1
Samantha;1;w;1
Samar;1;w;1
Samara;1;w;1
Samia;1;w;1
Samira;1;w;1
Sanika;1;w;1
Sanna-Siamanda;1;w;1
Saphia;1;w;1
Saphira;1;w;1
Sare;1;w;1
Saya;1;w;1
Scarlett;1;w;1
Schams;1;w;1
Schilana;1;w;1
Selena-Maria;1;w;1
Selin;1;w;1
Selina;1;w;1
Seloria;1;w;1
Shana;1;w;1
Shelly;1;w;1
Shermin;1;w;1
Sia;1;w;1
Siana;1;w;1
Sienna;1;w;1
Siva;1;w;1
Skyla;1;w;1
Soe;1;w;1
Sofia-Clara;1;w;1
Sofia-Gabriela;1;w;1
Sokhna;1;w;1
Sonia;1;w;1
Soumayya;1;w;1
Stavroula;1;w;1
Stefani;1;w;1
Sude;1;w;1
Sultane;1;w;1
Sumaya;1;w;1
Sumayya;1;w;1
Summer;1;w;1
Sundus;1;w;1
Svetlana;1;w;1
Svitlana;1;w;1
Swart;1;w;1
Syeda;1;w;1
Sylia;1;w;1
Sylvie;1;w;1
Tabitha;1;w;1
Taja;1;w;1
Taleian;1;w;1
Tali;1;w;1
Talin;1;w;1
Talvi;1;w;1
Tamara;1;w;1
Tamia;1;w;1
Tania-Armina;1;w;1
Tanja;1;w;1
Tasnim;1;w;1
Tassnim;1;w;1
Tatiana;1;w;1
Taya;1;w;1
Tayanna;1;w;1
Tea;1;w;1
Teda;1;w;1
Teresa-Luisa;1;w;1
Tes;1;w;1
Teya;1;w;1
Thalea;1;w;1
Thandiwe;1;w;1
Theophanu;1;w;1
Theres;1;w;1
Therese;1;w;1
Thessa;1;w;1
Thora;1;w;1
Tiara;1;w;1
Tiffany;1;w;1
Tila;1;w;1
Timnit;1;w;1
Tina;1;w;1
Tiril;1;w;1
Toni;1;w;1
Tonie;1;w;1
Treasure;1;w;1
Tuana;1;w;1
Télyne;1;w;1
Uma;1;w;1
Urielle;1;w;1
Vanya;1;w;1
Vega;1;w;1
Veronika;1;w;1
Viana;1;w;1
Victoire;1;w;1
Vida;1;w;1
Vilje;1;w;1
Vilma;1;w;1
Violetta;1;w;1
Violette;1;w;1
Viveca;1;w;1
Vivian;1;w;1
Vjollca-Safa;1;w;1
Warde;1;w;1
Warvin;1;w;1
Wenia;1;w;1
Wiana;1;w;1
Wiebke;1;w;1
Willow;1;w;1
Xochitl;1;w;1
Yamina-Valentina;1;w;1
Yasemin;1;w;1
Yaya;1;w;1
Yike;1;w;1
Yisol;1;w;1
Ylona;1;w;1
Ylvi;1;w;1
Yoko;1;w;1
Yostena;1;w;1
Yvaine;1;w;1
Zahra;1;w;1
Zainab;1;w;1
Zanetor;1;w;1
Zara;1;w;1
Zarija;1;w;1
Zaynab;1;w;1
Zelal;1;w;1
Zelda;1;w;1
Zita;1;w;1
Zoë;1;w;1
Züleyha;1;w;1
Zümra;1;w;1
Éinín;1;w;1
Élise;1;w;1
Öykü-Aymira;1;w;1
Şehnaz;1;w;1
Şeyma;1;w;1
Şura;1;w;1
Šejma;1;w;1
Aatos;1;m;1
Abdellatif;1;m;1
Abdul;1;m;1
Abdulmajid;1;m;1
Abdulsamed;1;m;1
Abel;1;m;1
Abid;1;m;1
Aboubacar;1;m;1
Abrar;1;m;1
Achraf;1;m;1
Adan;1;m;1
Adar;1;m;1
Adem;1;m;1
Adrian-Alexander;1;m;1
Adriano;1;m;1
Adrien;1;m;1
Agiri;1;m;1
Ajap;1;m;1
Ajar;1;m;1
Akeesan;1;m;1
Akil;1;m;1
Akram;1;m;1
Albesher;1;m;1
Albion;1;m;1
Alejandro;1;m;1
Alen;1;m;1
Alessandro;1;m;1
Alexandr;1;m;1
Alexandre;1;m;1
Alexandro;1;m;1
Alexej-Julian;1;m;1
Alexej;1;m;1
Alfie;1;m;1
Alihan;1;m;1
Alim;1;m;1
Aljoscha;1;m;1
Alkassem;1;m;1
Almin;1;m;1
Almir;1;m;1
Alpaslan;1;m;1
Alpay;1;m;1
Altan;1;m;1
Alvaro;1;m;1
Amadeus;1;m;1
Amara;1;m;1
Amato;1;m;1
Amen;1;m;1
Amos;1;m;1
Anass;1;m;1
Anastasios;1;m;1
Anatole;1;m;1
Andrej;1;m;1
Andrias;1;m;1
Angelos;1;m;1
Anik;1;m;1
Anis;1;m;1
Anjo;1;m;1
Antonio-Serafim;1;m;1
Aragon;1;m;1
Aran;1;m;1
Arda;1;m;1
Ardin;1;m;1
Arel;1;m;1
Aren;1;m;1
Arik;1;m;1
Ariya;1;m;1
Ariyan;1;m;1
Arjun;1;m;1
Arjuna;1;m;1
Arne;1;m;1
Arnel;1;m;1
Arno;1;m;1
Aron-Samuel;1;m;1
Arsenij;1;m;1
Artem;1;m;1
Arti;1;m;1
Artur;1;m;1
Artus;1;m;1
Artöm;1;m;1
Arvid;1;m;1
Asad;1;m;1
Asat;1;m;1
Asem;1;m;1
Ashvik;1;m;1
Aslan;1;m;1
Asterios;1;m;1
Atay;1;m;1
Athary;1;m;1
Athinodoros;1;m;1
Audai;1;m;1
Aurelius;1;m;1
Auryn;1;m;1
Avanjeet;1;m;1
Avi;1;m;1
Ayaan;1;m;1
Ayaansh;1;m;1
Ayan;1;m;1
Ayhan;1;m;1
Azad;1;m;1
Azem;1;m;1
Aziz-Han;1;m;1
Aziz;1;m;1
Bahoz;1;m;1
Bakary;1;m;1
Baran;1;m;1
Barnabas;1;m;1
Bashkim;1;m;1
Basil;1;m;1
Bastian;1;m;1
Battista;1;m;1
Batu;1;m;1
Beau;1;m;1
Bebars;1;m;1
Belal;1;m;1
Belya-Hızır;1;m;1
Ben-Marco;1;m;1
Ben-Said;1;m;1
Bene;1;m;1
Benja;1;m;1
Benoît;1;m;1
Bent;1;m;1
Beo;1;m;1
Beran;1;m;1
Bert;1;m;1
Beyazid;1;m;1
Bhasbir;1;m;1
Bobby;1;m;1
Bosse;1;m;1
Bryar;1;m;1
Bugar;1;m;1
Börje;1;m;1
Callan;1;m;1
Calvin;1;m;1
Casey;1;m;1
Casper;1;m;1
Cassius;1;m;1
Charles;1;m;1
Charly;1;m;1
Chiraaz;1;m;1
Christiano;1;m;1
Christof;1;m;1
Christoph;1;m;1
Christopher;1;m;1
Christos;1;m;1
Church;1;m;1
Cihan;1;m;1
Cihangir;1;m;1
Civan;1;m;1
Collin;1;m;1
Constantine;1;m;1
Cornelius;1;m;1
Cyril;1;m;1
Damien;1;m;1
Damir;1;m;1
Danin;1;m;1
Dante;1;m;1
Darian;1;m;1
Dariel;1;m;1
Darin;1;m;1
Darius;1;m;1
Daryan;1;m;1
Dastan;1;m;1
Daud;1;m;1
Davud;1;m;1
Dawid-Alexander;1;m;1
Dawit;1;m;1
Dejan;1;m;1
Delian;1;m;1
Deliano;1;m;1
Deliar;1;m;1
Denas;1;m;1
Denis;1;m;1
Devin;1;m;1
Devon;1;m;1
Devrim;1;m;1
Diab;1;m;1
Diar;1;m;1
Dijon;1;m;1
Dilian;1;m;1
Din;1;m;1
Dié;1;m;1
Djessy;1;m;1
Djwar;1;m;1
Domenik;1;m;1
Dommenic;1;m;1
Donart;1;m;1
Drakpa;1;m;1
Dumitru;1;m;1
Dylano;1;m;1
Ebubekir;1;m;1
Edel;1;m;1
Edin;1;m;1
Ediz;1;m;1
Edris;1;m;1
Eduard-Stefan;1;m;1
Edwin;1;m;1
Ege;1;m;1
Egemen;1;m;1
Egor;1;m;1
Eldin;1;m;1
Eldos;1;m;1
Elijan;1;m;1
Eliyas;1;m;1
Elmar;1;m;1
Eloid;1;m;1
Elom;1;m;1
Elon;1;m;1
Elyan;1;m;1
Emad;1;m;1
Emanuel;1;m;1
Emil-Tjark;1;m;1
Emilius;1;m;1
Emirhan;1;m;1
Emmanuel-Angelos;1;m;1
Emmilian;1;m;1
Emory;1;m;1
Emre;1;m;1
Enar;1;m;1
Eneas;1;m;1
Ensar;1;m;1
Enzo;1;m;1
Erdal;1;m;1
Ernest;1;m;1
Eron;1;m;1
Ertuğrul;1;m;1
Esad;1;m;1
Esben;1;m;1
Eskander;1;m;1
Estar;1;m;1
Etonam;1;m;1
Evan;1;m;1
Ewan;1;m;1
Fabijan;1;m;1
Fabio;1;m;1
Faddey;1;m;1
Fahad;1;m;1
Fahd;1;m;1
Falco-Erich;1;m;1
Faris-Assil;1;m;1
Faris;1;m;1
Fausi;1;m;1
Fedor;1;m;1
Felipe;1;m;1
Felopateer;1;m;1
Ferman;1;m;1
Fernando;1;m;1
Fero;1;m;1
Ferre;1;m;1
Filip;1;m;1
Fin;1;m;1
Finn-Henri;1;m;1
Finn-Lars;1;m;1
Finnley;1;m;1
Firas;1;m;1
Florent;1;m;1
Florin;1;m;1
Francesco;1;m;1
Frank;1;m;1
Fred;1;m;1
Frede;1;m;1
Frederic;1;m;1
Frido;1;m;1
Fridolin;1;m;1
Fron;1;m;1
Fynn-Liam;1;m;1
Genc;1;m;1
Georg;1;m;1
Georgi;1;m;1
Gereon;1;m;1
Gero;1;m;1
Ghali;1;m;1
Gigi;1;m;1
Gino;1;m;1
Giordano;1;m;1
Giulio;1;m;1
Gordey;1;m;1
Gregor;1;m;1
Gunnar;1;m;1
Gustaf;1;m;1
Hakan;1;m;1
Hamed;1;m;1
Hamju;1;m;1
Hamo;1;m;1
Hamse;1;m;1
Hanad;1;m;1
Hanbyeol;1;m;1
Hanjo;1;m;1
Harun;1;m;1
Hassan;1;m;1
Hattab;1;m;1
Havan;1;m;1
Haytam;1;m;1
Hector;1;m;1
Heinrich;1;m;1
Heitham;1;m;1
Hejan;1;m;1
Hektor;1;m;1
Helge;1;m;1
Hendrik;1;m;1
Henning;1;m;1
Henrik-Leon;1;m;1
Hewad;1;m;1
Hicham;1;m;1
Hikmat;1;m;1
Him;1;m;1
Hivan;1;m;1
Hizir;1;m;1
Hosea;1;m;1
Hosny;1;m;1
Houdhayfa;1;m;1
Hovsep;1;m;1
Hris;1;m;1
Hubert;1;m;1
Hussain;1;m;1
Hüseyin;1;m;1
Ibidjola;1;m;1
Ibocan;1;m;1
Idris;1;m;1
Igit;1;m;1
Iliyas-Hasim;1;m;1
Iljas;1;m;1
Ilyes;1;m;1
Immanuel;1;m;1
Imran;1;m;1
Ioan-Lucas;1;m;1
Isa;1;m;1
Isabelle;1;m;1
Ishaq;1;m;1
Ismaele;1;m;1
Israel;1;m;1
Isselmou;1;m;1
Ivar;1;m;1
Iwan;1;m;1
Iyas;1;m;1
Jabir;1;m;1
Jacub;1;m;1
Jaden;1;m;1
Jakov;1;m;1
Jaksar;1;m;1
Jamal;1;m;1
Jamie;1;m;1
Jamil;1;m;1
Janiar;1;m;1
Janik;1;m;1
Jano;1;m;1
Jared;1;m;1
Jarik;1;m;1
Jarno;1;m;1
Jason;1;m;1
Jaymie;1;m;1
Jelmer;1;m;1
Jenniel;1;m;1
Jeremia;1;m;1
Jeremiah;1;m;1
Jeremy;1;m;1
Jesper;1;m;1
Jesse;1;m;1
Jessie;1;m;1
Joah;1;m;1
Joan;1;m;1
Joe;1;m;1
Joel-Elias;1;m;1
Jon;1;m;1
Jona-Can;1;m;1
Jone;1;m;1
Jonne;1;m;1
Jordan;1;m;1
Jorik;1;m;1
Jorin;1;m;1
Joschua;1;m;1
Josua;1;m;1
José;1;m;1
Juano;1;m;1
Juliano;1;m;1
Justin;1;m;1
Jérôme;1;m;1
Jón;1;m;1
Kacper;1;m;1
Kaleb;1;m;1
Kaleo;1;m;1
Kalle;1;m;1
Kamal;1;m;1
Kan;1;m;1
Karan;1;m;1
Karl-Heinz;1;m;1
Karl-Ludwig;1;m;1
Karlo;1;m;1
Kasimir;1;m;1
Keano;1;m;1
Keder-Iliyas;1;m;1
Keemo;1;m;1
Kemuel;1;m;1
Ken;1;m;1
Kenan;1;m;1
Kerem;1;m;1
Kerim;1;m;1
Keven;1;m;1
Khaled;1;m;1
Khalif;1;m;1
Khalifa;1;m;1
Khatab;1;m;1
Khattab;1;m;1
Kiaan;1;m;1
Kiamy;1;m;1
Kijano;1;m;1
Kirill;1;m;1
Kiyan;1;m;1
Kjell;1;m;1
Klaas;1;m;1
Kleon;1;m;1
Knut;1;m;1
Koby;1;m;1
Kurt;1;m;1
Kyano;1;m;1
Laith;1;m;1
Lajos;1;m;1
Lance;1;m;1
Lando;1;m;1
Larion;1;m;1
Laris;1;m;1
Larry;1;m;1
Laura;1;m;1
Laurin;1;m;1
Lauritz;1;m;1
Lavan;1;m;1
Leando;1;m;1
Leart;1;m;1
Leevi;1;m;1
Leif;1;m;1
Len;1;m;1
Lenard;1;m;1
Lennard-Raphael;1;m;1
Lennet;1;m;1
Lenni;1;m;1
Lennox-Dario;1;m;1
Lenny;1;m;1
Leon-Jason;1;m;1
Leon-Ludwig;1;m;1
Leon-Maxim;1;m;1
Leonas;1;m;1
Leonel;1;m;1
Leonhard;1;m;1
Leonis;1;m;1
Leroy;1;m;1
Lev;1;m;1
Levan;1;m;1
Levent;1;m;1
Levian;1;m;1
Levio;1;m;1
Lewin;1;m;1
Lewis;1;m;1
Liam-Flavio;1;m;1
Lian-Barnaby;1;m;1
Liev;1;m;1
Lijan;1;m;1
Lilian;1;m;1
Lior;1;m;1
Lius;1;m;1
Livian;1;m;1
Liyam;1;m;1
Loenard;1;m;1
Loens;1;m;1
Logan;1;m;1
Lokman;1;m;1
Loren;1;m;1
Lorenzo;1;m;1
Lorian;1;m;1
Lounis;1;m;1
Luc;1;m;1
Lucius;1;m;1
Ludovico;1;m;1
Lum;1;m;1
Luqman;1;m;1
Lurans;1;m;1
Lyan;1;m;1
Lyen;1;m;1
Léan;1;m;1
Léo;1;m;1
Mael;1;m;1
Mahir;1;m;1
Mahmud;1;m;1
Mailo;1;m;1
Majd;1;m;1
Majid;1;m;1
